NatDex;Pokemon;HP;Atk;Def;SpA;SpD;Spe;Total;Type I;Type II;Ability I;Ability II;Hidden Ability;EV Worth;Gender;Egg Group I;Egg Group II;Catch;Evolve;Unnamed: 20;Is_Mega;Has_Evolution;Is_Dual_Type;Type_I_encoded;Type_II_encoded;Type_Bug;Type_Dark;Type_Dragon;Type_Electric;Type_Fairy;Type_Fighting;Type_Fire;Type_Flying;Type_Ghost;Type_Grass;Type_Ground;Type_Ice;Type_Normal;Type_Poison;Type_Psychic;Type_Rock;Type_Steel;Type_Water;vs_Normal;vs_Fire;vs_Water;vs_Electric;vs_Grass;vs_Ice;vs_Fighting;vs_Poison;vs_Ground;vs_Flying;vs_Psychic;vs_Bug;vs_Rock;vs_Ghost;vs_Dragon;vs_Dark;vs_Steel;vs_Fairy;n_weaknesses;n_resistances;n_immunities;n_x4_weaknesses;defensive_score_type;Bulk;Offensive_Score;Defensive_Score;Physical_Bias;Speed_Class;Catch_numeric;Catch_Difficulty
170.0;Chinchou;75;38;38;56;56;67;330.0;Water;Electric;Volt Absorb;Illuminate;Water Absorb;1 HP;Neutral;Water 2;;190;;;False;0;1;17;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;0.5;0.25;1.0;1.0;1.0;0.0;2.0;1.0;1.0;2.0;1.0;0.25;1.0;1.0;1.0;3;4;1;0;3;169;47.0;56.333.333.333.333.300;-18;Slow;190.0;65.0
171.0;Lanturn;125;58;58;76;76;67;460.0;Water;Electric;Volt Absorb;Illuminate;Water Absorb;2 HP;Neutral;Water 2;;75;Lv. 27;;False;1;1;17;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;0.5;0.25;1.0;1.0;1.0;0.0;2.0;1.0;1.0;2.0;1.0;0.25;1.0;1.0;1.0;3;4;1;0;3;259;67.0;8.633.333.333.333.330;-18;Slow;75.0;180.0
172.0;Pichu;20;40;15;35;35;60;205.0;Electric;;Static;;Lightningrod;1 Spe;Neutral;-;;190;;;False;0;0;3;12;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;0.5;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2;4;1;0;4;70;37.5;23.333.333.333.333.300;5;Slow;190.0;65.0
173.0;Cleffa;50;25;28;45;55;15;218.0;Fairy;;Cute Charm;Magic Guard;Friend Guard;2 SpD;F (75%);-;;150;;;False;0;0;4;12;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;1.0;3;3;0;0;0;133;35.0;44.333.333.333.333.300;-20;Very Slow;150.0;105.0
174.0;Igglybuff;90;30;15;40;20;15;210.0;Normal;Fairy;Cute Charm;;Friend Guard;1 HP;F (75%);-;;170;;;False;0;1;12;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;0.0;2.0;2.0;0.5;1.0;3;4;1;0;3;125;35.0;41.666.666.666.666.600;-10;Very Slow;170.0;85.0
175.0;Togepi;35;20;65;40;65;20;245.0;Fairy;;Hustle;Serene Grace;Super Luck;1 SpD;M (87.5%);-;;190;;;False;0;0;4;12;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;1.0;3;3;0;0;0;165;30.0;55.0;-20;Very Slow;190.0;65.0
176.0;Togetic;55;40;85;80;105;40;405.0;Fairy;Flying;Hustle;Serene Grace;Super Luck;2 SpD;M (87.5%);Flying;Fairy;75;Friendship;;False;1;1;4;7;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.5;2.0;1.0;4.0;0.5;1.0;1.0;1.0;2.0;0.5;1.0;2.0;2.0;0.5;1.0;5;5;0;1;0;245;60.0;8.166.666.666.666.660;-40;Very Slow;75.0;180.0
177.0;Natu;40;50;45;70;45;70;320.0;Psychic;Flying;Synchronize;Early Bird;Magic Bounce;1 SpA;Neutral;Flying;;190;;;False;0;1;14;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;4.0;2.0;1.0;1.0;0.5;2.0;0.5;1.0;1.0;0.0;0.5;1.0;4;5;1;1;3;130;60.0;43.333.333.333.333.300;-20;Average;190.0;65.0
178.0;Xatu;65;75;70;95;70;95;470.0;Psychic;Flying;Synchronize;Early Bird;Magic Bounce;1 SpA/1 Spe;Neutral;Flying;;75;Lv. 25;;False;1;1;14;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;4.0;2.0;1.0;1.0;0.5;2.0;0.5;1.0;1.0;0.0;0.5;1.0;4;5;1;1;3;205;85.0;6.833.333.333.333.330;-20;Average;75.0;180.0
179.0;Mareep;55;40;40;65;45;35;280.0;Electric;;Static;;Plus;1 SpA;Neutral;Monster;Field;235;;;False;0;0;3;12;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;0.5;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2;4;1;0;4;140;52.5;46.666.666.666.666.600;-25;Very Slow;235.0;20.0
180.0;Flaaffy;70;55;55;80;60;45;365.0;Electric;;Static;;Plus;2 SpA;Neutral;Monster;Field;120;Lv. 15;;False;1;0;3;12;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;0.5;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2;4;1;0;4;185;67.5;61.666.666.666.666.600;-25;Very Slow;120.0;135.0
181.0;Ampharos;90;75;85;115;90;55;510.0;Electric;;Static;;Plus;3 SpA;Neutral;Monster;Field;45;Lv. 30;;False;1;0;3;12;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;0.5;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2;4;1;0;4;265;95.0;8.833.333.333.333.330;-40;Slow;45.0;210.0
181.0;Mega Ampharos;90;95;105;165;110;45;610.0;Electric;Dragon;Mold Breaker;;;;;;;;;;True;0;1;3;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;0.5;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;2;5;2;0;7;305;130.0;10.166.666.666.666.600;-70;Very Slow;;128.0
182.0;Bellossom;75;80;95;90;100;50;490.0;Grass;;Chlorophyll;;Healer;3 SpD;Neutral;Grass;;45;Sun Stone;;False;1;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;270;85.0;90.0;-10;Slow;45.0;210.0
183.0;Marill;70;20;50;20;50;40;250.0;Water;Fairy;Thick Fat;Huge Power;Sap Sipper;2 HP;Neutral;Water 1;Fairy;190;Friendship;;False;1;1;17;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;2.0;0.5;2.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;0.5;1.0;4;4;0;0;0;170;20.0;56.666.666.666.666.600;0;Very Slow;190.0;65.0
184.0;Azumarill;100;50;80;60;80;50;420.0;Water;Fairy;Thick Fat;Huge Power;Sap Sipper;3 HP;Neutral;Water 1;Fairy;75;Lv. 18;;False;1;1;17;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;2.0;0.5;2.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;0.5;1.0;4;4;0;0;0;260;55.0;8.666.666.666.666.660;-10;Slow;75.0;180.0
185.0;Sudowoodo;70;100;115;30;65;30;410.0;Rock;;Sturdy;Rock Head;Rattled;2 Def;Neutral;Mineral;;65;Level w/ Mimic;;False;1;0;15;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;4;3;0;0;-1;250;65.0;8.333.333.333.333.330;70;Very Slow;65.0;190.0
186.0;Politoed;90;75;75;90;100;70;500.0;Water;;Water Absorb;Damp;Drizzle;3 SpD;Neutral;Water 1;;45;Trade h/ Kings Rock;;False;1;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;265;82.5;8.833.333.333.333.330;-15;Average;45.0;210.0
187.0;Hoppip;35;35;40;35;55;50;250.0;Grass;Flying;Chlorophyll;Leaf Guard;Infiltrator;1 SpD;Neutral;Fairy;Grass;255;;;False;0;1;9;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;0.5;1.0;1.0;2.0;0.5;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;3;6;0;0;3;130;35.0;43.333.333.333.333.300;0;Slow;255.0;0.0
188.0;Skiploom;55;45;50;45;65;80;340.0;Grass;Flying;Chlorophyll;Leaf Guard;Infiltrator;2 Spe;Neutral;Fairy;Grass;120;Lv. 18;;False;1;1;9;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;0.5;1.0;1.0;2.0;0.5;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;3;6;0;0;3;170;45.0;56.666.666.666.666.600;0;Average;120.0;135.0
189.0;Jumpluff;75;55;70;55;95;110;460.0;Grass;Flying;Chlorophyll;Leaf Guard;Infiltrator;3 Spe;Neutral;Fairy;Grass;45;Lv. 27;;False;1;1;9;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;0.5;1.0;1.0;2.0;0.5;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;3;6;0;0;3;240;55.0;80.0;0;Fast;45.0;210.0
190.0;Aipom;55;70;55;40;55;85;360.0;Normal;;Run Away;Pickup;Skill Link;1 Spe;Neutral;Field;;45;;;False;0;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;165;55.0;55.0;30;Average;45.0;210.0
191.0;Sunkern;30;30;30;30;30;30;180.0;Grass;;Chlorophyll;Solar Power;Early Bird;1 SpA;Neutral;Grass;;235;;;False;0;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;90;30.0;30.0;0;Very Slow;235.0;20.0
192.0;Sunflora;75;75;55;105;85;30;425.0;Grass;;Chlorophyll;Solar Power;Early Bird;2 SpA;Neutral;Grass;;120;Sun Stone;;False;1;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;215;90.0;7.166.666.666.666.660;-30;Very Slow;120.0;135.0
193.0;Yanma;65;65;45;75;45;95;390.0;Bug;Flying;Speed Boost;Compoundeyes;Frisk;2 Spe;Neutral;Bug;;75;;;False;0;1;0;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.5;4.0;1.0;1.0;0.5;1.0;0.5;2.0;2.0;0.5;0.5;1.0;2.0;0.5;0.5;4;8;0;1;4;155;70.0;51.666.666.666.666.600;-10;Average;75.0;180.0
194.0;Wooper;55;45;45;25;25;15;210.0;Water;Ground;Damp;Water Absorb;Unaware;1 HP;Neutral;Water 1;Field;255;;;False;0;1;17;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.5;1.0;0.25;1.0;1.0;2.0;2.0;0.0;1.0;0.5;4.0;1.0;0.5;1.0;2.0;1.0;5;5;1;2;2;125;35.0;41.666.666.666.666.600;20;Very Slow;255.0;0.0
194.0;Wooper-Paldean;55;45;45;25;25;15;;Poison;Ground;Poison Point;Water Absorb;Unaware;1 HP;Neutral;;;;;;False;0;1;13;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;1.0;0.5;2.0;0.5;1.0;1.0;0.0;2.0;3;5;2;0;6;125;35.0;41.666.666.666.666.600;20;Very Slow;;128.0
195.0;Quagsire;95;85;85;65;65;35;430.0;Water;Ground;Damp;Water Absorb;Unaware;2 HP;Neutral;Water 1;Field;90;Lv. 20;;False;1;1;17;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.5;1.0;0.25;1.0;1.0;2.0;2.0;0.0;1.0;0.5;4.0;1.0;0.5;1.0;2.0;1.0;5;5;1;2;2;245;75.0;8.166.666.666.666.660;20;Very Slow;90.0;165.0
196.0;Espeon;65;65;60;130;95;110;525.0;Psychic;;Synchronize;;Magic Bounce;2 SpA;M (87.5%);Field;;45;Morn/Day Friendship;;False;1;0;14;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;1.0;2;3;1;0;3;220;97.5;7.333.333.333.333.330;-65;Fast;45.0;210.0
197.0;Umbreon;95;65;110;60;130;65;525.0;Dark;;Synchronize;;Inner Focus;2 SpD;M (87.5%);Field;;45;Nite Friendship;;False;1;0;1;12;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;2;3;0;0;1;335;62.5;11.166.666.666.666.600;5;Slow;45.0;210.0
198.0;Murkrow;60;85;42;85;42;91;405.0;Dark;Flying;Insomnia;Super Luck;Prankster;1 Spe;Neutral;Flying;;30;;;False;0;1;1;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;2.0;1.0;0.5;1.0;0.5;4;4;0;0;0;144;85.0;48.0;0;Average;30.0;225.0
199.0;Slowking;95;75;80;100;110;30;490.0;Water;Psychic;Oblivious;Own Tempo;Regenerator;3 SpD;Neutral;Monster;Water 1;70;Trade h/ Kings Rock;;False;1;1;17;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;2.0;2.0;1.0;0.5;1.0;2.0;1.0;0.5;0.0;0.5;1.0;5;6;1;0;3;285;87.5;95.0;-25;Very Slow;70.0;185.0
199.0;Slowking-Galarian;95;65;80;110;110;30;490.0;Poison;Psychic;Curious Medicine;Own Tempo;Regenerator;2 SpD;Neutral;;;;Galarian Wreath;;False;1;1;13;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;0.5;1.0;0.5;1.0;1.0;0.5;1.0;0.0;0.0;2.0;3;5;2;0;6;285;87.5;95.0;-45;Very Slow;;128.0
200.0;Misdreavus;60;60;60;85;85;85;435.0;Ghost;;Levitate;;;1 SpD;Neutral;Amorphous;;45;;;False;0;0;8;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;2;2;1;0;2;205;72.5;6.833.333.333.333.330;-25;Average;45.0;210.0
201.0;Unown;48;72;48;72;48;48;336.0;Psychic;;Levitate;;;1 Atk/1 SpA;;-;;225;N;;False;0;0;14;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;1.0;2;3;1;0;3;144;72.0;48.0;0;Very Slow;225.0;30.0
202.0;Wobbuffet;190;33;58;33;58;33;405.0;Psychic;;Shadow Tag;;Telepathy;2 HP;Neutral;Amorphous;;45;Lv. 15;;False;1;0;14;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;1.0;2;3;1;0;3;306;33.0;102.0;0;Very Slow;45.0;210.0
203.0;Girafarig;70;80;65;90;65;85;455.0;Normal;Psychic;Inner Focus;Early Bird;Sap Sipper;2 SpA;Neutral;Field;;60;N;;False;0;1;12;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;0.0;1.0;0.0;0.5;1.0;2;4;2;0;6;200;85.0;6.666.666.666.666.660;-10;Average;60.0;195.0
204.0;Pineco;50;65;90;35;35;15;290.0;Bug;;Sturdy;;Overcoat;1 Def;Neutral;Bug;;190;;;False;0;0;0;12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;2.0;1.0;0.5;0.5;1.0;0.5;2.0;1.0;1.0;0.5;1.0;2.0;0.5;0.5;3;7;0;0;4;175;50.0;58.333.333.333.333.300;30;Very Slow;190.0;65.0
205.0;Forretress;75;90;140;60;60;40;465.0;Bug;Steel;Sturdy;;Overcoat;2 Def;Neutral;Bug;;75;Lv. 31;;False;1;1;0;17;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;0.5;2.0;2.0;0.5;0.5;1.0;0.25;1.0;0.5;2.0;0.5;0.5;2.0;0.25;1.0;4;10;0;0;6;275;75.0;9.166.666.666.666.660;30;Very Slow;75.0;180.0
206.0;Dunsparce;100;70;70;65;65;45;415.0;Normal;;Serene Grace;Run Away;Rattled;1 HP;Neutral;Field;;190;N;;False;0;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;235;67.5;7.833.333.333.333.330;5;Very Slow;190.0;65.0
207.0;Gligar;65;75;105;35;65;85;430.0;Ground;Flying;Hyper Cutter;Sand Veil;Immunity;1 Def;Neutral;Bug;;60;;;False;0;1;10;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.5;1.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;4;2;1;0;0;235;55.0;7.833.333.333.333.330;40;Average;60.0;195.0
208.0;Mega Steelix;75;125;230;55;95;30;610.0;Steel;Ground;Sand Force;;;;;;;;;;True;0;1;16;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.5;0.5;0.5;2.0;1.0;2.0;1.0;0.0;0.5;0.25;4.0;1.0;0.5;1.0;1.0;2.0;4;7;1;1;5;400;90.0;13.333.333.333.333.300;70;Very Slow;;128.0
208.0;Steelix;75;85;200;55;65;30;510.0;Steel;Ground;Rock Head;Sturdy;Sheer Force;2 Def;Neutral;Mineral;;25;Trade h/ Metal Coat;;False;1;1;16;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.5;0.5;0.5;2.0;1.0;2.0;1.0;0.0;0.5;0.25;4.0;1.0;0.5;1.0;1.0;2.0;4;7;1;1;5;340;70.0;11.333.333.333.333.300;30;Very Slow;25.0;230.0
209.0;Snubbull;60;80;50;40;40;30;300.0;Fairy;;Intimidate;Run Away;Rattled;1 Atk;F (75%);Field;Fairy;190;;;False;0;0;4;12;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;1.0;3;3;0;0;0;150;60.0;50.0;40;Very Slow;190.0;65.0
210.0;Granbull;90;120;75;60;60;45;450.0;Fairy;;Intimidate;Quick Feet;Rattled;2 Atk;F (75%);Field;Fairy;75;Lv. 23;;False;1;0;4;12;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;1.0;3;3;0;0;0;225;90.0;75.0;60;Very Slow;75.0;180.0
211.0;Qwilfish;65;95;85;55;55;85;440.0;Water;Poison;Poison Point;Swift Swim;Intimidate;1 Atk;Neutral;Water 2;;45;N;;False;0;1;17;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;0.5;1.0;0.0;2.0;3;5;1;0;4;205;75.0;6.833.333.333.333.330;40;Average;45.0;210.0
211.0;Qwilfish-Hisuian;65;95;85;55;55;85;440.0;Poison;Dark;Poison Point;Swift Swim;Intimidate;1 Atk;Neutral;;;;;;False;0;1;13;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;0.5;0.5;1.0;2.0;1.0;1.0;1.0;1.0;0.5;0.0;1.0;2;5;1;0;5;205;75.0;6.833.333.333.333.330;40;Average;;128.0
212.0;Mega Scizor;70;150;140;65;100;75;600.0;Bug;Steel;Technician;;;;;;;;;;True;0;1;0;17;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;0.5;2.0;2.0;0.5;0.5;1.0;0.25;1.0;0.5;2.0;0.5;0.5;2.0;0.25;1.0;4;10;0;0;6;310;107.5;10.333.333.333.333.300;85;Average;;128.0
212.0;Scizor;70;130;100;55;80;65;500.0;Bug;Steel;Swarm;Technician;Light Metal;2 Atk;Neutral;Bug;;25;Trade h/ Metal Coat;;False;1;1;0;17;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;0.5;2.0;2.0;0.5;0.5;1.0;0.25;1.0;0.5;2.0;0.5;0.5;2.0;0.25;1.0;4;10;0;0;6;250;92.5;8.333.333.333.333.330;75;Slow;25.0;230.0
213.0;Shuckle;20;10;230;10;230;5;505.0;Bug;Rock;Sturdy;Gluttony;Contrary;1 Def/1 SpD;Neutral;Bug;;190;N;;False;0;1;0;16;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.25;0.5;0.5;1.0;2.0;2.0;1.0;0.5;1.0;2.0;0.25;0.5;5;6;0;0;1;480;10.0;160.0;0;Very Slow;190.0;65.0
